,survey_questions_id,survey_raw_answers_id,survey_condition,Awe,Fear,Anger,Pride,Shame,Disgust,Sadness,Contempt,Interest,Surprise,Amusement,Happiness,Embarrassment
2157,290,2104,/survey-so,0,0,4,0,0,0,1,3,3,1,0,0,1
2158,453,2104,/survey-so,0,4,2,0,4,0,4,1,1,0,0,0,4
2159,20,2104,/survey-so,0,0,4,0,0,4,2,4,4,0,1,0,0
2160,595,2125,/survey-so,0,0,4,0,1,3,0,4,0,0,0,0,1
2161,288,2125,/survey-so,0,0,0,0,0,0,0,0,0,0,0,0,0
2162,201,2125,/survey-so,0,1,1,0,4,0,1,1,0,0,0,0,4
2163,68,2125,/survey-so,0,0,0,0,0,0,0,0,0,0,0,0,0
2164,588,2125,/survey-so,0,0,1,0,1,0,1,1,0,4,0,0,0
2165,23,2125,/survey-so,0,3,0,0,0,0,0,0,0,0,0,0,4
2166,120,2125,/survey-so,0,0,3,0,0,0,0,1,0,0,0,0,0
2167,354,2125,/survey-so,0,1,1,0,0,0,4,0,0,4,0,0,0
2168,223,2125,/survey-so,0,2,1,0,4,0,2,0,0,0,0,0,4
2169,579,2125,/survey-so,0,0,3,0,0,0,0,1,0,2,0,0,1
2170,597,2125,/survey-so,0,4,1,0,0,1,1,0,0,3,0,0,0
2171,155,2125,/survey-so,0,0,2,0,0,1,0,2,0,0,0,0,0
2172,485,2125,/survey-so,0,4,3,0,0,0,0,1,0,0,0,0,0
2173,93,2125,/survey-so,0,0,2,0,0,1,0,1,0,0,0,0,0
2174,460,2125,/survey-so,0,0,0,0,0,0,0,0,0,0,0,0,0
2175,14,2125,/survey-so,0,2,0,0,2,0,0,0,0,0,0,0,3
2176,262,2125,/survey-so,0,0,4,0,0,4,0,4,0,0,0,0,0
2177,240,2125,/survey-so,0,0,4,0,0,0,0,4,0,3,0,0,0
2178,9,2125,/survey-so,0,0,4,0,2,3,1,1,0,2,0,0,2
2179,560,2125,/survey-so,3,0,0,0,0,0,0,0,4,4,0,1,0
2180,206,2125,/survey-so,0,0,2,0,0,4,0,4,0,0,0,0,0
2181,164,2125,/survey-so,0,4,1,0,0,0,1,0,0,4,0,0,0
2182,177,2125,/survey-so,0,3,0,0,0,0,0,0,0,1,0,0,0
2183,419,2125,/survey-so,0,4,0,0,0,0,0,0,0,3,0,0,0
2184,102,2125,/survey-so,4,0,0,3,0,0,0,0,1,0,0,3,0
2185,241,2125,/survey-so,0,0,3,0,0,1,0,3,0,0,0,0,0
2186,212,2125,/survey-so,0,4,1,0,0,0,0,1,1,3,0,0,0
2187,600,2125,/survey-so,0,1,1,0,0,1,1,1,0,0,0,0,4
2188,343,2125,/survey-so,3,0,0,0,0,0,0,0,1,0,2,1,0
2189,598,2125,/survey-so,0,0,2,0,0,1,0,4,0,0,0,1,0
2190,163,2199,/survey-so,0,2,0,1,0,0,0,0,0,3,0,0,1
2191,390,2199,/survey-so,0,0,4,0,2,0,0,3,0,1,0,0,2
2192,590,2199,/survey-so,0,3,0,0,0,0,0,0,1,0,0,0,0
2193,336,2199,/survey-so,0,3,0,0,0,0,0,0,3,2,0,0,0
2194,5,2199,/survey-so,0,3,0,0,4,0,3,2,0,2,0,0,0
2195,117,2199,/survey-so,0,0,0,0,0,0,0,0,3,0,2,2,0
2196,424,2199,/survey-so,3,3,2,0,0,3,2,0,0,2,0,0,0
2197,525,2199,/survey-so,0,0,0,3,0,0,0,0,3,0,3,3,0
2198,453,2199,/survey-so,0,3,3,0,3,0,3,2,0,0,0,0,2
2199,75,2199,/survey-so,2,0,0,0,0,0,0,0,3,0,0,1,0
2200,159,2199,/survey-so,0,2,3,0,3,0,2,2,0,0,0,0,0
2201,551,2199,/survey-so,0,0,3,0,0,0,0,1,0,0,0,0,0
2202,110,2199,/survey-so,0,1,0,1,0,0,0,0,3,0,0,4,0
2203,562,2199,/survey-so,0,0,0,0,4,0,4,2,0,2,0,0,3
2204,366,2199,/survey-so,0,0,2,0,3,2,0,0,0,0,0,0,3
2205,278,2199,/survey-so,0,0,3,0,2,0,0,2,0,0,0,0,2
2206,193,2199,/survey-so,4,0,0,4,0,0,0,0,3,4,3,4,0
2207,585,2199,/survey-so,0,4,0,0,0,0,0,0,0,4,0,0,0
2208,469,2199,/survey-so,0,0,0,4,0,0,0,0,0,2,0,4,0
2209,174,2199,/survey-so,0,0,0,0,2,0,0,0,0,0,0,0,2
2210,94,2199,/survey-so,0,1,2,0,2,3,0,3,0,0,0,0,3
2211,529,2199,/survey-so,0,0,1,0,0,0,0,0,0,0,0,0,0
2212,549,2199,/survey-so,0,0,0,3,0,0,0,0,0,0,0,3,0
2213,365,2199,/survey-so,0,0,2,0,0,2,0,2,0,0,0,0,0
2214,528,2199,/survey-so,0,4,0,0,3,0,0,0,0,2,0,0,0
2215,403,2199,/survey-so,0,0,3,0,0,2,0,2,0,0,0,0,0
2216,4,2199,/survey-so,0,0,4,0,2,3,3,3,0,3,0,0,2
2217,358,2199,/survey-so,0,2,0,0,0,0,0,0,0,0,0,0,0
2218,121,2199,/survey-so,3,0,0,0,0,2,2,0,0,3,0,0,0
2219,209,2199,/survey-so,0,0,2,0,0,2,0,2,0,0,0,0,0
2220,500,2203,/survey-so,0,1,2,0,0,4,0,2,3,0,0,0,0
2221,322,2203,/survey-so,0,0,2,0,0,1,0,0,3,2,0,0,2
2222,250,2203,/survey-so,4,0,0,0,0,0,0,0,0,3,3,0,0
2223,470,2203,/survey-so,3,0,4,0,0,4,3,3,0,4,0,0,0
2224,522,2203,/survey-so,2,2,2,0,1,3,2,2,3,3,0,0,1
2225,311,2203,/survey-so,0,0,0,4,0,0,0,0,3,0,1,4,0
2226,185,2203,/survey-so,4,0,0,0,0,2,4,0,0,4,0,0,0
2227,159,2203,/survey-so,0,0,3,0,1,4,4,0,3,1,0,0,0
2228,574,2203,/survey-so,2,0,3,0,0,4,0,3,0,4,0,0,2
2229,1,2203,/survey-so,4,2,2,0,4,4,4,2,3,4,0,0,4
2230,94,2203,/survey-so,0,0,2,0,1,2,0,3,0,2,0,0,2
2231,313,2203,/survey-so,0,4,3,0,0,3,2,0,4,4,0,0,0
2232,548,2203,/survey-so,3,0,0,4,0,0,0,0,4,4,3,4,0
2233,598,2203,/survey-so,0,0,0,0,0,4,1,4,3,4,0,1,0
2234,50,2203,/survey-so,3,3,4,0,1,4,4,4,3,3,0,0,0
2235,514,2203,/survey-so,2,0,0,0,0,3,0,0,0,2,0,0,3
2236,551,2203,/survey-so,0,0,3,0,0,4,2,1,3,0,0,0,2
2237,492,2203,/survey-so,0,1,0,0,0,0,0,0,3,0,1,0,0
2238,130,2203,/survey-so,0,1,4,0,0,3,0,3,3,0,0,0,0
2239,109,2203,/survey-so,0,0,0,0,0,0,0,0,2,0,2,0,0
2240,6,2203,/survey-so,2,0,3,0,0,4,0,4,1,4,0,0,0
2241,363,2203,/survey-so,2,0,0,0,0,0,0,0,0,3,2,0,0
2242,599,2203,/survey-so,0,0,0,0,0,3,2,0,2,3,0,0,0
2243,168,2203,/survey-so,0,0,4,2,0,0,0,4,3,0,0,0,0
2244,433,2203,/survey-so,0,0,0,0,0,0,0,0,2,3,1,1,0
2245,324,2203,/survey-so,0,0,3,0,0,4,4,0,2,3,0,0,0
2246,519,2203,/survey-so,0,0,0,0,0,0,0,0,3,0,2,4,0
2247,497,2203,/survey-so,0,1,3,0,0,4,0,4,0,2,0,0,1
2248,301,2203,/survey-so,0,3,0,0,1,0,0,0,4,0,0,0,1
2249,334,2203,/survey-so,0,1,4,0,1,3,2,3,4,4,0,0,1
2250,24,2221,/survey-so,0,0,0,0,0,0,0,0,0,0,0,0,0
2251,598,2221,/survey-so,0,0,0,0,0,0,0,0,3,0,0,2,0
2252,223,2221,/survey-so,0,3,1,0,4,0,4,0,0,0,0,0,3
2253,304,2221,/survey-so,0,0,4,0,0,4,3,4,3,3,0,0,2
2254,554,2221,/survey-so,0,0,4,0,4,4,3,3,0,3,0,0,3
2255,360,2221,/survey-so,0,3,4,0,0,3,4,4,0,3,0,0,0
2256,13,2221,/survey-so,0,0,4,0,2,4,2,4,1,3,0,0,1
2257,530,2221,/survey-so,0,0,4,0,0,3,3,3,3,0,0,3,0
2258,581,2221,/survey-so,1,0,0,0,0,0,0,0,3,1,0,2,0
2259,19,2221,/survey-so,0,0,3,0,4,4,3,4,0,2,0,0,3
2260,371,2221,/survey-so,0,0,2,0,0,0,0,3,0,0,0,0,0
2261,102,2221,/survey-so,2,0,0,3,0,0,0,0,4,0,0,4,0
2262,143,2221,/survey-so,0,0,0,0,0,0,0,0,1,0,0,2,0
2263,441,2221,/survey-so,0,0,0,0,0,1,0,3,0,0,2,0,1
2264,67,2221,/survey-so,0,1,0,1,0,0,0,0,0,0,0,0,0
2265,357,2221,/survey-so,0,1,2,0,1,1,2,1,0,1,0,0,2
2266,339,2221,/survey-so,1,4,0,0,0,0,1,0,0,3,0,0,0
2267,527,2221,/survey-so,0,0,4,0,0,3,2,3,0,3,0,0,0
2268,568,2221,/survey-so,0,1,0,0,1,0,0,0,1,0,0,0,2
2269,11,2221,/survey-so,0,0,2,0,1,3,3,4,0,0,0,0,1
2270,238,2221,/survey-so,0,0,0,1,0,0,0,0,0,0,0,1,1
2271,309,2221,/survey-so,0,4,0,0,1,0,0,0,0,1,0,0,1
2272,294,2221,/survey-so,0,0,0,0,0,0,0,0,3,0,1,1,0
2273,154,2221,/survey-so,0,2,1,0,1,3,1,2,0,1,0,0,2
2274,459,2221,/survey-so,0,1,1,0,0,0,0,0,3,1,0,3,0
2275,272,2221,/survey-so,0,0,0,0,0,0,0,0,2,0,0,2,0
2276,346,2221,/survey-so,0,0,3,0,0,0,0,4,0,0,0,0,0
2277,274,2221,/survey-so,0,0,4,0,0,4,0,4,0,3,0,0,0
2278,511,2221,/survey-so,0,1,0,0,4,1,2,0,0,0,0,0,3
2279,364,2221,/survey-so,0,2,0,0,0,0,0,0,0,3,0,0,0
2280,312,2237,/survey-so,0,0,0,0,0,0,0,0,3,1,1,2,0
2281,211,2237,/survey-so,0,2,0,0,0,0,0,1,0,3,0,0,2
2282,161,2237,/survey-so,2,0,0,3,0,0,0,0,3,0,0,4,0
2283,193,2237,/survey-so,3,0,0,3,0,0,0,0,4,1,1,4,0
2284,339,2237,/survey-so,1,4,0,0,0,0,0,0,2,3,0,0,0
2285,16,2237,/survey-so,0,0,2,0,1,2,1,1,2,3,0,0,3
2286,147,2237,/survey-so,0,0,0,0,0,1,1,1,0,3,2,0,2
2287,305,2237,/survey-so,0,2,1,0,3,2,2,1,0,0,0,0,1
2288,215,2237,/survey-so,0,0,2,0,2,1,2,1,0,0,0,0,1
2289,263,2237,/survey-so,0,0,0,0,1,0,0,0,2,1,2,0,1
2290,140,2237,/survey-so,0,3,1,0,3,1,2,2,3,0,0,0,2
2291,505,2237,/survey-so,0,1,0,1,1,3,0,2,0,1,0,0,3
2292,317,2237,/survey-so,0,3,0,0,3,0,3,0,0,2,0,0,1
2293,52,2237,/survey-so,0,0,3,0,2,0,3,0,0,2,0,0,3
2294,359,2237,/survey-so,0,2,1,0,0,2,1,1,0,2,0,0,0
2295,479,2237,/survey-so,0,3,3,0,2,3,3,2,0,1,0,0,2
2296,572,2237,/survey-so,0,0,0,0,1,0,0,1,1,0,0,1,1
2297,423,2237,/survey-so,0,1,1,0,0,1,2,2,0,0,1,0,1
2298,115,2237,/survey-so,0,2,3,0,0,1,0,3,2,3,0,0,0
2299,507,2237,/survey-so,0,0,0,0,2,0,1,0,2,0,1,0,2
2300,413,2237,/survey-so,0,1,3,1,1,2,3,3,2,0,0,0,1
2301,431,2237,/survey-so,0,0,0,0,0,1,2,1,0,2,2,0,1
2302,362,2237,/survey-so,0,0,0,2,0,0,0,0,3,1,2,3,0
2303,585,2237,/survey-so,0,3,2,0,1,1,3,0,3,3,0,0,2
2304,504,2237,/survey-so,0,2,2,0,1,0,0,0,0,4,0,0,4
2305,542,2237,/survey-so,0,0,0,0,2,1,0,1,1,0,2,1,0
2306,204,2237,/survey-so,0,3,1,0,0,1,2,0,3,1,0,0,0
2307,569,2237,/survey-so,0,0,3,0,0,2,0,1,0,0,0,0,0
2308,202,2237,/survey-so,0,0,2,0,3,1,3,1,0,0,0,0,3
2309,315,2237,/survey-so,0,0,2,0,1,1,0,2,0,0,1,0,0
2310,67,2222,/survey-so,0,0,2,0,2,3,0,3,0,3,2,2,2
2311,377,2222,/survey-so,2,2,0,2,3,2,3,0,0,0,2,4,0
2312,331,2222,/survey-so,0,0,2,0,2,3,0,3,2,2,2,0,2
2313,368,2222,/survey-so,2,1,0,3,0,0,0,2,2,1,0,1,0
2314,242,2222,/survey-so,2,2,0,0,0,0,3,3,2,0,3,2,2
2315,551,2222,/survey-so,1,2,0,0,2,2,3,3,0,0,3,2,1
2316,173,2222,/survey-so,2,0,2,2,3,0,2,3,3,0,2,0,0
2317,31,2222,/survey-so,0,0,1,2,0,2,1,3,0,0,1,2,0
2318,257,2222,/survey-so,0,0,2,0,3,0,3,2,0,2,2,3,0
2319,201,2222,/survey-so,0,0,0,0,3,2,2,3,1,0,2,1,0
2320,236,2222,/survey-so,0,0,0,3,0,3,2,2,3,2,2,0,2
2321,72,2222,/survey-so,0,3,2,0,0,3,0,0,1,2,2,2,3
2322,541,2222,/survey-so,1,0,1,0,3,2,0,2,0,3,2,3,0
2323,126,2222,/survey-so,3,0,2,0,0,0,2,3,0,2,2,3,0
2324,280,2222,/survey-so,2,3,3,0,2,0,3,0,0,2,0,0,2
2325,558,2222,/survey-so,3,0,0,3,2,0,2,0,2,0,0,2,2
2326,548,2222,/survey-so,2,0,0,0,3,0,3,0,2,2,2,0,3
2327,538,2222,/survey-so,2,2,2,1,0,0,3,2,0,3,2,0,2
2328,499,2222,/survey-so,3,0,0,0,3,1,0,2,2,1,2,0,0
2329,333,2222,/survey-so,1,0,2,0,3,2,3,0,2,3,0,0,2
2330,194,2222,/survey-so,3,2,0,2,3,2,3,2,0,3,2,0,0
2331,108,2222,/survey-so,2,2,0,3,0,0,1,2,2,0,0,3,1
2332,63,2222,/survey-so,0,3,0,3,0,2,2,2,3,0,2,0,2
2333,218,2222,/survey-so,0,0,2,2,2,3,2,3,0,2,3,0,0
2334,460,2222,/survey-so,2,0,0,0,2,3,2,0,3,2,0,0,2
2335,134,2222,/survey-so,2,0,0,0,2,2,3,0,2,0,3,3,0
2336,313,2222,/survey-so,2,0,3,0,2,2,0,2,2,3,0,0,2
2337,168,2222,/survey-so,2,2,2,3,2,3,3,0,0,0,0,0,3
2338,256,2222,/survey-so,2,3,3,0,0,1,3,1,0,2,0,2,0
2339,45,2222,/survey-so,0,3,0,3,0,2,2,2,2,3,3,0,0
2340,142,2266,/survey-so,0,2,0,0,0,0,0,0,2,0,0,0,0
2341,20,2266,/survey-so,0,0,4,3,0,4,0,4,2,0,2,4,0
2342,58,2266,/survey-so,3,0,0,3,0,0,0,0,2,2,0,3,0
2343,6,2266,/survey-so,0,0,0,0,0,0,0,0,0,2,0,0,0
2344,151,2266,/survey-so,3,0,0,0,0,4,0,0,2,3,0,0,0
2345,115,2266,/survey-so,0,0,0,0,0,0,0,0,0,2,0,0,0
2346,292,2266,/survey-so,0,0,4,0,0,0,0,4,0,0,0,0,0
2347,387,2266,/survey-so,0,0,0,3,0,0,0,0,2,0,0,0,0
2348,86,2266,/survey-so,0,0,0,3,0,0,0,0,2,0,4,4,0
2349,83,2266,/survey-so,0,2,3,0,0,0,2,0,2,0,0,0,0
2350,78,2266,/survey-so,0,0,0,0,0,0,0,0,0,0,0,0,0
2351,417,2266,/survey-so,0,3,0,0,0,0,3,0,0,0,0,0,0
2352,579,2266,/survey-so,0,0,3,0,0,0,3,3,3,0,0,0,0
2353,101,2266,/survey-so,0,0,0,0,0,0,0,4,0,0,0,0,0
2354,576,2266,/survey-so,0,0,0,0,3,0,3,0,0,0,0,0,3
2355,533,2266,/survey-so,0,0,4,0,0,0,0,0,0,0,0,0,0
2356,235,2266,/survey-so,4,0,0,0,0,0,0,0,4,0,0,4,0
2357,304,2266,/survey-so,0,0,4,0,0,0,0,4,0,3,0,0,0
2358,486,2266,/survey-so,0,0,0,3,0,0,0,0,3,0,0,0,0
2359,216,2266,/survey-so,3,0,0,0,0,0,0,0,0,0,0,0,0
2360,475,2266,/survey-so,0,0,0,4,0,0,0,0,0,0,0,4,0
2361,430,2266,/survey-so,0,0,0,2,0,0,0,0,0,0,0,0,0
2362,110,2266,/survey-so,0,0,0,0,0,0,0,0,4,0,0,0,0
2363,10,2266,/survey-so,0,0,3,0,0,0,0,0,0,0,0,0,0
2364,46,2266,/survey-so,0,0,0,0,0,0,3,0,0,0,0,0,0
2365,33,2266,/survey-so,3,0,0,0,0,0,0,0,4,0,3,0,0
2366,211,2266,/survey-so,0,0,0,0,0,0,1,0,0,0,0,0,0
2367,102,2266,/survey-so,4,0,0,0,0,0,0,0,4,0,4,4,0
2368,507,2266,/survey-so,0,0,0,0,0,0,0,0,3,0,0,0,0
2369,116,2266,/survey-so,0,0,0,0,0,0,0,0,0,0,0,0,3
2370,552,2246,/survey-so,2,4,0,0,0,0,0,0,3,3,0,0,0
2371,6,2246,/survey-so,0,0,3,0,0,3,1,2,0,2,0,0,1
2372,357,2246,/survey-so,0,0,1,0,4,1,2,0,0,3,1,0,4
2373,339,2246,/survey-so,1,4,0,0,0,0,1,0,0,2,0,0,0
2374,447,2246,/survey-so,0,0,3,0,0,2,3,1,4,4,0,0,0
2375,542,2246,/survey-so,0,0,0,4,0,0,0,0,0,0,3,3,0
2376,387,2246,/survey-so,0,0,0,4,0,0,0,0,3,1,3,4,0
2377,498,2246,/survey-so,0,0,0,1,0,0,0,0,2,0,1,0,0
2378,315,2246,/survey-so,0,0,1,0,0,0,0,3,2,0,2,0,0
2379,55,2246,/survey-so,0,0,1,0,1,1,3,0,2,3,0,0,0
2380,175,2246,/survey-so,0,4,3,0,4,0,3,0,0,0,0,0,3
2381,428,2246,/survey-so,0,0,2,0,2,2,3,2,4,3,0,0,3
2382,256,2246,/survey-so,0,0,0,3,0,0,0,0,2,0,3,3,0
2383,75,2246,/survey-so,3,0,0,0,0,0,0,0,4,2,3,2,0
2384,82,2246,/survey-so,0,2,1,0,4,1,3,0,0,0,0,0,2
2385,389,2246,/survey-so,0,1,0,0,0,0,4,0,4,4,0,0,0
2386,355,2246,/survey-so,0,0,4,0,4,3,3,2,4,3,0,0,4
2387,359,2246,/survey-so,0,0,1,0,0,3,0,0,0,3,0,0,0
2388,203,2246,/survey-so,0,0,0,3,0,0,0,0,2,2,3,3,1
2389,243,2246,/survey-so,0,4,0,0,3,0,0,0,4,4,0,0,3
2390,279,2246,/survey-so,0,3,2,0,4,2,4,0,4,3,0,0,3
2391,451,2246,/survey-so,0,0,0,0,0,0,0,0,1,0,2,2,0
2392,21,2246,/survey-so,0,0,1,0,0,2,0,3,0,2,3,0,0
2393,539,2246,/survey-so,0,0,0,2,0,0,0,1,3,0,1,2,0
2394,525,2246,/survey-so,0,0,0,1,0,0,0,0,2,0,3,2,0
2395,444,2246,/survey-so,0,1,1,0,3,2,2,1,0,0,0,0,3
2396,534,2246,/survey-so,0,0,1,0,0,3,0,2,1,2,0,0,2
2397,468,2246,/survey-so,0,0,0,0,0,0,0,0,1,1,3,0,0
2398,287,2246,/survey-so,0,0,1,1,0,0,0,2,1,0,3,1,0
2399,214,2246,/survey-so,0,4,0,0,2,0,0,0,4,4,0,0,2
2400,341,2248,/survey-so,0,0,3,0,0,0,2,2,0,4,0,0,2
2401,394,2248,/survey-so,0,0,2,0,3,2,0,0,0,4,0,0,3
2402,235,2248,/survey-so,0,0,0,0,0,0,0,0,4,0,0,2,0
2403,372,2248,/survey-so,0,0,0,0,0,0,0,0,3,3,0,0,2
2404,303,2248,/survey-so,0,2,3,0,0,4,3,3,0,3,0,0,0
2405,293,2248,/survey-so,0,4,0,0,0,0,0,0,3,4,0,0,0
2406,69,2248,/survey-so,0,3,1,0,2,0,0,0,0,0,0,0,2
2407,132,2248,/survey-so,0,3,3,0,3,0,3,3,0,0,0,0,3
2408,298,2248,/survey-so,0,3,2,0,2,0,0,0,3,2,0,0,2
2409,466,2248,/survey-so,2,0,0,2,0,0,0,0,4,1,0,4,0
2410,28,2248,/survey-so,0,4,0,0,2,0,0,0,0,4,0,0,3
2411,58,2248,/survey-so,0,0,0,0,0,0,0,0,2,0,0,0,0
2412,142,2248,/survey-so,0,0,0,0,0,0,0,0,0,0,2,0,0
2413,147,2248,/survey-so,0,0,0,1,0,0,0,0,3,3,1,0,0
2414,120,2248,/survey-so,0,0,0,0,0,0,0,0,2,0,0,0,0
2415,239,2248,/survey-so,0,0,0,0,3,0,0,0,2,0,0,0,2
2416,59,2248,/survey-so,0,0,2,0,0,1,0,0,3,2,0,0,0
2417,232,2248,/survey-so,0,0,0,2,0,0,0,1,0,0,3,3,0
2418,527,2248,/survey-so,0,2,2,0,2,0,2,2,0,4,0,0,2
2419,39,2248,/survey-so,0,0,0,0,2,3,0,2,0,0,0,0,1
2420,37,2248,/survey-so,0,3,4,0,0,3,3,4,0,4,0,0,0
2421,586,2248,/survey-so,0,0,0,3,0,0,0,0,0,0,0,4,0
2422,576,2248,/survey-so,0,0,1,0,2,0,2,1,0,3,0,0,2
2423,9,2248,/survey-so,0,0,3,0,2,2,0,2,3,4,0,0,0
2424,242,2248,/survey-so,0,0,0,0,2,0,0,0,0,0,0,0,2
2425,44,2248,/survey-so,0,3,4,0,2,3,3,0,0,4,0,0,0
2426,396,2248,/survey-so,0,0,0,0,0,0,0,0,0,4,0,0,0
2427,511,2248,/survey-so,0,0,0,0,3,0,0,0,0,0,0,0,3
2428,426,2248,/survey-so,0,0,0,0,0,0,0,0,0,3,2,3,0
2429,148,2248,/survey-so,0,3,3,0,0,3,0,0,0,4,0,0,0
2430,445,2319,/survey-so,3,4,4,0,3,0,4,1,0,0,0,0,1
2431,24,2319,/survey-so,1,0,4,0,3,1,2,2,0,0,4,2,0
2432,89,2319,/survey-so,2,0,0,0,0,4,3,0,0,0,4,0,3
2433,140,2319,/survey-so,1,0,0,0,0,0,0,4,1,0,4,4,0
2434,292,2319,/survey-so,4,0,1,3,2,3,0,3,2,3,0,0,2
2435,538,2319,/survey-so,2,1,4,2,3,0,0,3,2,0,0,1,4
2436,305,2319,/survey-so,3,0,0,0,3,2,2,2,2,0,4,1,0
2437,40,2319,/survey-so,0,0,2,2,4,0,0,0,0,1,3,0,0
2438,164,2319,/survey-so,1,1,0,0,3,3,3,4,3,3,0,0,2
2439,202,2319,/survey-so,0,4,0,1,0,4,4,4,0,0,0,3,1
2440,56,2319,/survey-so,3,0,3,3,2,0,1,0,3,4,1,0,0
2441,464,2319,/survey-so,0,4,3,4,2,0,0,0,3,4,3,0,0
2442,543,2319,/survey-so,0,1,0,0,0,3,0,3,0,2,0,2,4
2443,364,2319,/survey-so,0,0,3,0,1,4,0,1,1,4,4,3,0
2444,20,2319,/survey-so,4,0,3,3,4,0,0,0,2,1,1,4,0
2445,509,2319,/survey-so,3,1,0,0,1,3,4,2,4,0,0,0,1
2446,310,2319,/survey-so,4,0,3,4,2,3,0,3,0,0,4,1,0
2447,522,2319,/survey-so,0,1,0,2,4,4,1,4,2,1,4,1,0
2448,588,2319,/survey-so,3,0,0,1,1,1,2,0,0,0,0,2,0
2449,591,2319,/survey-so,2,0,0,0,2,0,0,1,0,1,4,0,3
2450,475,2319,/survey-so,4,0,0,0,0,0,1,1,2,2,0,2,2
2451,438,2319,/survey-so,0,1,0,4,4,0,4,0,0,2,0,0,0
2452,211,2319,/survey-so,0,1,4,0,3,1,3,0,2,4,0,0,0
2453,542,2319,/survey-so,0,0,3,4,0,0,4,1,0,0,0,0,2
2454,119,2319,/survey-so,0,4,2,2,3,0,0,0,1,0,0,0,1
2455,587,2319,/survey-so,0,2,1,2,0,0,2,3,0,3,3,0,0
2456,141,2319,/survey-so,0,3,0,0,0,1,2,3,1,0,2,4,4
2457,146,2319,/survey-so,0,0,2,0,0,0,0,1,1,3,0,2,3
2458,567,2319,/survey-so,4,2,0,3,4,1,4,1,0,0,0,4,0
2459,481,2319,/survey-so,1,1,0,1,0,2,0,0,4,0,0,0,1
2460,12,2314,/survey-so,0,0,0,0,0,0,0,0,2,1,0,3,0
2461,131,2314,/survey-so,0,0,0,0,0,0,0,1,3,1,0,0,0
2462,457,2314,/survey-so,0,0,0,1,1,0,0,0,2,2,0,2,1
2463,122,2314,/survey-so,0,0,1,0,0,1,0,1,2,2,0,0,0
2464,130,2314,/survey-so,0,0,1,0,1,0,0,3,1,0,0,0,0
2465,217,2314,/survey-so,0,0,0,0,1,0,1,0,3,0,0,0,0
2466,304,2314,/survey-so,0,1,3,0,1,2,4,2,3,0,0,0,1
2467,254,2314,/survey-so,0,1,1,0,3,0,2,0,1,0,0,0,3
2468,326,2314,/survey-so,0,0,1,0,0,1,0,3,0,0,0,0,0
2469,77,2314,/survey-so,0,0,1,0,1,0,1,0,1,0,0,0,0
2470,42,2314,/survey-so,0,3,2,0,0,0,2,2,3,2,0,0,0
2471,595,2314,/survey-so,0,0,4,0,1,2,2,2,2,0,0,0,0
2472,211,2314,/survey-so,0,0,2,0,1,0,1,0,2,3,0,0,2
2473,7,2314,/survey-so,0,1,2,0,1,2,3,3,2,2,0,0,1
2474,139,2314,/survey-so,0,1,3,0,2,1,1,2,4,3,0,0,1
2475,587,2314,/survey-so,0,0,2,0,0,0,4,1,2,0,0,0,0
2476,275,2314,/survey-so,2,0,0,4,0,0,0,0,4,3,0,4,0
2477,314,2314,/survey-so,0,0,2,0,0,0,1,0,0,0,0,0,0
2478,461,2314,/survey-so,0,0,1,0,1,0,0,0,3,0,0,0,1
2479,129,2314,/survey-so,0,0,0,0,2,0,0,0,0,0,0,0,2
2480,145,2314,/survey-so,0,0,0,0,1,0,1,0,0,4,0,0,4
2481,158,2314,/survey-so,0,0,0,0,0,0,0,0,3,2,2,3,0
2482,94,2314,/survey-so,0,1,1,0,2,1,2,0,0,0,0,0,2
2483,513,2314,/survey-so,0,0,0,0,0,2,1,0,0,0,0,0,0
2484,336,2314,/survey-so,0,3,1,0,1,1,2,1,3,1,0,0,0
2485,236,2314,/survey-so,0,0,0,0,0,0,0,0,3,0,1,0,0
2486,354,2314,/survey-so,0,0,0,0,0,0,4,0,3,0,0,0,0
2487,455,2314,/survey-so,0,0,0,0,1,0,0,0,2,0,1,0,1
2488,405,2314,/survey-so,0,0,0,0,0,0,0,0,3,0,3,2,0
2489,395,2314,/survey-so,0,0,1,0,1,0,0,0,3,0,0,0,1
2490,124,2334,/survey-so,0,0,1,0,3,0,2,0,0,1,0,0,2
2491,150,2334,/survey-so,2,0,0,2,0,0,0,0,1,3,1,3,0
2492,364,2334,/survey-so,0,0,0,0,0,0,0,0,0,0,0,0,0
2493,319,2334,/survey-so,0,0,0,0,0,0,0,0,3,1,1,0,0
2494,33,2334,/survey-so,0,0,0,0,0,0,0,0,2,2,3,3,1
2495,295,2334,/survey-so,0,0,0,0,0,0,0,0,3,3,4,2,0
2496,43,2334,/survey-so,0,1,3,0,1,2,0,0,0,0,0,0,0
2497,106,2334,/survey-so,0,0,0,0,0,0,0,0,3,4,1,2,0
2498,450,2334,/survey-so,0,0,2,0,0,2,0,2,0,0,0,0,0
2499,541,2334,/survey-so,0,0,0,0,0,0,0,0,1,3,2,0,0
2500,503,2334,/survey-so,0,0,0,0,0,0,0,0,2,3,0,3,0
2501,525,2334,/survey-so,0,0,0,0,0,0,0,0,0,0,3,2,0
2502,17,2334,/survey-so,0,0,0,0,0,2,1,0,1,2,0,0,0
2503,543,2334,/survey-so,0,3,0,0,1,0,0,0,0,0,0,0,1
